bbl,bldgclass,bldgclass_letter,borough,counts,lng,lat
3007890056,B9,B,BK,52706,-74.01600303020275,40.6479032776145
3057830072,B9,B,BK,86184,-74.01600303020275,40.63871307034335
3015320044,B9,B,BK,134194,-73.9143533625884,40.67937561284972
3064620012,B9,B,BK,101135,-74.0099074390627,40.603356858090585
3064650010,B9,B,BK,85633,-74.00516295554183,40.60059221543744
3057830071,B9,B,BK,86628,-74.01594506188906,40.63867739753492
3080580055,B9,B,BK,152321,-73.90662128136174,40.629335580827956
3061430014,B9,B,BK,271046,-74.02539835612237,40.614009650507256
3061430112,B9,B,BK,269656,-74.02546970173923,40.61388479567777
3078790006,B9,B,BK,41026,-73.92274093166994,40.61935165356929
3061670026,B9,B,BK,36078,-74.00344174253519,40.62223669195087
3013630020,B9,B,BK,115481,-73.92428378063444,40.67356540417708
3061680025,B9,B,BK,38023,-74.00129691492849,40.62093909354432
3061680038,B9,B,BK,39403,-74.00055224505257,40.620528856247404
3022100062,B9,B,BK,135200,-73.96038020366207,40.701176157900015
3016040142,B9,B,BK,72197,-73.93008953020602,40.693301385439625
3017810003,B9,B,BK,120239,-73.94525493288877,40.691566795129845
3010610065,B9,B,BK,169462,-73.9740651847951,40.67497002100891
3057910060,B9,B,BK,86211,-74.01821920342633,40.63914114404447
3008150055,B9,B,BK,102474,-74.01329189676228,40.64352889948106
3013100015,B9,B,BK,67702,-73.94762717464921,40.66495488004288
3006650061,B9,B,BK,139002,-73.99913425091758,40.65778018644789
3080820025,B9,B,BK,237100,-73.89918795990565,40.62929544891846
3012600129,B9,B,BK,101869,-73.9536826338798,40.67045741074283
3007560054,B9,B,BK,129835,-74.00921181929836,40.64744844930705
3080190027,B9,B,BK,99328,-73.91087526376671,40.63598410049863
3012900058,B9,B,BK,71759,-73.94911651440107,40.66646205619895
3026890006,B9,B,BK,93961,-73.94113026441435,40.725719050098185
3017890173,B9,B,BK,136235,-73.94982997056962,40.68953344504946
3027730031,B9,B,BK,88696,-73.94936622406006,40.7122882377252
3008630018,B9,B,BK,80155,-74.01723374209351,40.64079992963636
3008630019,B9,B,BK,80017,-74.01717577377981,40.64076425682794
3008630022,B9,B,BK,79844,-74.01700186883872,40.6406616975037
3017320107,B9,B,BK,124125,-73.94501860053295,40.69863001119851
3016080112,B9,B,BK,76881,-73.92940728774484,40.69291344364798
3008760080,B9,B,BK,206255,-73.98446826755278,40.658957389125995
3007820052,B9,B,BK,81296,-74.01315812373066,40.64709618032383
3008500062,B9,B,BK,67694,-74.00929654221837,40.63746898114943
3007560056,B9,B,BK,128404,-74.00932329682469,40.64751533582285
3004440008,B9,B,BK,111472,-73.9921022485563,40.67988395036982
3080150011,B9,B,BK,80870,-73.9128506455334,40.633170407733914
3080150038,B9,B,BK,81103,-73.91397879809992,40.63417816457199
3003650037,B9,B,BK,133363,-73.99978082057032,40.679545058689754
3067080035,B9,B,BK,128244,-73.96075030904952,40.62581289099573
3025660058,B9,B,BK,93480,-73.95484645925475,40.72891622555349
3008580027,B9,B,BK,68912,-74.00947936536157,40.63702753014515
3004600042,B9,B,BK,96509,-73.99420694425352,40.67831880590005
3007370049,B9,B,BK,92467,-74.00991189816375,40.64969137713693
3047670058,B9,B,BK,72701,-73.92361937457747,40.64592789584782
3013650055,B9,B,BK,124480,-73.93382179778774,40.67278952059378
3023370015,B9,B,BK,75219,-73.95667469068665,40.71597145519535
3042840141,B9,B,BK,124771,-73.86730092827244,40.671001421071345
3008410030,B9,B,BK,85361,-74.01034889006698,40.639373017299256
3006280067,B9,B,BK,82218,-73.99268639079429,40.664830025213384
3006280057,B9,B,BK,91030,-73.99205765754576,40.66442870611858
3017360049,B9,B,BK,105082,-73.95415975769252,40.69538824473265
3082970069,B9,B,BK,193829,-73.89204448001801,40.63298312548967
3003700020,B9,B,BK,124652,-74.00056116325467,40.679174953302315
3013390004,B9,B,BK,147793,-73.92452457209131,40.676530706377626
3004600043,B9,B,BK,97957,-73.99426937166827,40.67835001960743
3082080124,B9,B,BK,117714,-73.89731959656424,40.64459462463285
3077590048,B9,B,BK,107223,-73.92274984987205,40.63296974818651
3019710116,B9,B,BK,144010,-73.9555688336254,40.68690703452899
3007660027,B9,B,BK,137136,-74.00736129236118,40.64578520461412
3062910059,B9,B,BK,76306,-74.01240453565262,40.617148857648885
3068620076,B9,B,BK,23086,-73.99190158900888,40.59834928760756
3072440079,B9,B,BK,39926,-73.96112041443695,40.58621161454008
3025320025,B9,B,BK,93815,-73.95622432148026,40.7326707886405
3044220049,B9,B,BK,217973,-73.87926023729779,40.656750134104534
3026240013,B9,B,BK,70923,-73.94832279441356,40.72768105456171
3008540030,B9,B,BK,82651,-74.01816569421368,40.64226251478189
3008170046,B9,B,BK,89422,-74.00843593571506,40.640594810987906
3013610020,B9,B,BK,101607,-73.9299468389723,40.673837409341346
3015390061,B9,B,BK,129066,-73.9094215968233,40.67919278970653
3057820013,B9,B,BK,78982,-74.01797395286837,40.640264837509946
3003440034,B9,B,BK,146870,-73.9982691853132,40.6827110204377
3009440042,B9,B,BK,151802,-73.97657119958714,40.677966536916834
3007910012,B9,B,BK,103939,-74.01222171250943,40.64597248685836
3057840059,B9,B,BK,75428,-74.01317150103382,40.637009693740936
3018890087,B9,B,BK,139674,-73.96728289209281,40.69372500003972
3074100130,B9,B,BK,91999,-73.93477158631214,40.595192244061714
3064590020,B9,B,BK,253155,-74.01635529918597,40.605644376931
3007500020,B9,B,BK,90996,-74.00229575356447,40.644536656319154
3013570091,B9,B,BK,115940,-73.92452457209131,40.674082659899284
3018220086,B9,B,BK,133892,-73.9525232676059,40.68397740513687
3080650019,B9,B,BK,97845,-73.90209529379247,40.63258626549591
3008650059,B9,B,BK,76911,-74.01223508981259,40.6374154719368
3063650070,B9,B,BK,64095,-74.00644717664524,40.60747706746396
3028830029,B9,B,BK,81507,-73.94258839045882,40.71627913316804
3028840012,B9,B,BK,103935,-73.94122836463752,40.716765175182864
3074310064,B9,B,BK,31129,-73.95914503267026,40.588690874725785
3010950069,B9,B,BK,225686,-73.97909950988443,40.66426371937959
3025410046,B9,B,BK,77790,-73.95300039141863,40.73197516887617
3082140025,B9,B,BK,176098,-73.89289616831923,40.647328053578605
3026850049,B9,B,BK,139675,-73.94557152906359,40.72372137282624
3034710035,B9,B,BK,280278,-73.9037496202833,40.6822606512313
3067080019,B9,B,BK,130141,-73.96095096859692,40.62685632064225
3039180001,B9,B,BK,178928,-73.89194192069378,40.68018271014039
3064600236,B9,B,BK,128126,-74.01396968012239,40.60389195021699
3062620072,B9,B,BK,45893,-73.99572749771274,40.609800259112816
3051080059,B9,B,BK,67480,-73.9506638224666,40.64911615310103
3009640053,B9,B,BK,121915,-73.98294771409357,40.674577620116224
3007900023,B9,B,BK,80580,-74.01385820259605,40.646962407292214
3035670023,B9,B,BK,56363,-73.91732758299104,40.662324010421344
3068690069,B9,B,BK,32451,-73.98666660437213,40.5953661490028
3007490033,B9,B,BK,141037,-74.00371374769946,40.645401721923506
3080150036,B9,B,BK,80102,-73.91389853428095,40.634111278056196
3077000011,B9,B,BK,75954,-73.93730881481154,40.61767949067425
3077000012,B9,B,BK,76256,-73.93736232402419,40.617728540785826
3008130054,B9,B,BK,68605,-74.01744777894407,40.64603937337416
3007410061,B9,B,BK,87999,-74.00164472481066,40.64469718395707
3064650005,B9,B,BK,86641,-74.0049177049839,40.60082854779327
3008250055,B9,B,BK,90701,-74.00924303300573,40.64017565548889
3003770049,B9,B,BK,108866,-73.99973177045874,40.67698553468508
3044020034,B9,B,BK,182720,-73.87822126675233,40.658230555654285
3008750022,B9,B,BK,186344,-73.98576586595934,40.660098918995665
3013820078,B9,B,BK,114016,-73.93901665051501,40.67032363771123
3008070071,B9,B,BK,99455,-74.01338553788439,40.64450098351073
3007990013,B9,B,BK,101462,-74.0127434273327,40.64537942641825
3080020041,B9,B,BK,99909,-73.91342141046823,40.63759383597893
3066870084,B9,B,BK,122010,-73.96528075571982,40.63174349539681
3008060056,B9,B,BK,93502,-74.01492392774783,40.645428476529844
3063640057,B9,B,BK,61221,-74.0066210815863,40.60857400632311
3008160015,B9,B,BK,106972,-74.01159743836196,40.642864493424106
3080200017,B9,B,BK,99349,-73.90964901097702,40.63597964139758
3080200019,B9,B,BK,99196,-73.9097560294023,40.63607774162075
3082090001,B9,B,BK,113774,-73.89539772401021,40.64454557452127
3068520027,B9,B,BK,17828,-73.98629203988365,40.60040939229425
3082140006,B9,B,BK,163926,-73.89205339822013,40.646699320330065
3074750015,B9,B,BK,51316,-73.93898543680764,40.58893612528372
3074770046,B9,B,BK,54529,-73.93725084649785,40.587790136313
3005310051,B9,B,BK,84339,-74.0103667264712,40.67875133870224
3008480057,B9,B,BK,90790,-74.01358619743178,40.64005971886149
3013650054,B9,B,BK,125103,-73.93382179778774,40.67283857070537
3007380057,B9,B,BK,143011,-74.00815947144974,40.64863902928832
3008180052,B9,B,BK,65883,-74.00628218990624,40.639297212581354
3079920051,B9,B,BK,83067,-73.91020193950763,40.64140190827857
3012690056,B9,B,BK,119674,-73.94875532721574,40.669066171214155
3052570022,B9,B,BK,301197,-73.97521117376583,40.656799184216126
3003840022,B9,B,BK,131424,-73.99225831709316,40.68716566239009
3012720073,B9,B,BK,99758,-73.94109905070697,40.66858458830039
3012310065,B9,B,BK,116617,-73.95495793678108,40.674082659899284
3004780026,B9,B,BK,52042,-73.99808636217001,40.6746266702278
3013540043,B9,B,BK,100677,-73.93095013670933,40.67493434820049
3062370039,B9,B,BK,27532,-73.99722575566669,40.612881497940734
3042960019,B9,B,BK,103371,-73.8943632125658,40.66035308775572
3068070069,B9,B,BK,73343,-73.94882221373155,40.60787392745772
3074440057,B9,B,BK,36433,-73.94180358867342,40.591080952890444
3080190108,B9,B,BK,95502,-73.90989426153496,40.63514133039955
3074280052,B9,B,BK,53406,-73.93436134901523,40.59293593892867
3074010043,B9,B,BK,57801,-73.95402152555987,40.5927798703918
3074100105,B9,B,BK,78617,-73.93435688991417,40.594924697998515
3008990026,B9,B,BK,159309,-73.99285583663432,40.659813536528254
3008990027,B9,B,BK,161707,-73.99279786832064,40.65978232282088
3054940143,B9,B,BK,117099,-73.98424531250012,40.62264247014672
3019160068,B9,B,BK,197459,-73.96729626939597,40.68974748190004
3066020069,B9,B,BK,23305,-73.978644681577,40.60938556271484
3007290012,B9,B,BK,119887,-74.00819514425818,40.64993216859382
3006490028,B9,B,BK,106760,-73.99540644243689,40.660446728877844
3062780072,B9,B,BK,78550,-74.01470989089727,40.619440835590346
3062790064,B9,B,BK,63148,-74.01206118487151,40.617840018312165
3062800018,B9,B,BK,47711,-74.00969340221214,40.6167653749583
3062920063,B9,B,BK,66811,-74.0110668053366,40.6162659556403
3080310040,B9,B,BK,115102,-73.9103803035498,40.63225629201795
3063040040,B9,B,BK,45040,-74.00748168808963,40.613751022646156
3063180057,B9,B,BK,28687,-73.99272206360271,40.6043423194234
3063290063,B9,B,BK,40220,-73.99588802535067,40.6053366989583
3063910015,B9,B,BK,277267,-74.01451814955196,40.60965310877804
3063930021,B9,B,BK,159029,-74.01282369115165,40.609046671034775
3063950059,B9,B,BK,69969,-74.01087060489024,40.60815930992513
3064600227,B9,B,BK,127474,-74.01363970664443,40.60426651470548
3064620010,B9,B,BK,101192,-74.01001445748798,40.60325875786741
3064620011,B9,B,BK,101152,-74.00996986647745,40.60330334887794
3064660027,B9,B,BK,100086,-74.00353984275837,40.59989213657205
3064660031,B9,B,BK,100796,-74.00374942050789,40.59970931342886
3064660032,B9,B,BK,101130,-74.00379847061947,40.599660263317276
3064660035,B9,B,BK,101838,-74.00395453915635,40.59952203118461
3064660052,B9,B,BK,91552,-74.00450746768698,40.59982079095519
3064660064,B9,B,BK,83383,-74.0047438000428,40.600297914767914
3064680009,B9,B,BK,100904,-74.00462786341542,40.59884424782449
3064680011,B9,B,BK,100128,-74.00472596363859,40.59874614760131
3074450037,B9,B,BK,36748,-73.94062638599532,40.58988591380811
3064680014,B9,B,BK,98703,-74.00487757307441,40.59859899726654
3064850086,B9,B,BK,120626,-74.01446464033931,40.60329888977688
3064850087,B9,B,BK,121803,-74.01451814955196,40.6033167261811
3065540004,B9,B,BK,41607,-73.97558573825432,40.61560154958334
3014870063,B9,B,BK,114740,-73.92200963909717,40.68598845971199
3066910009,B9,B,BK,157534,-73.96306458249624,40.63055737451659
3008570072,B9,B,BK,82990,-74.01264532710951,40.638579297311736
3067080015,B9,B,BK,133006,-73.9610000187085,40.62711940760438
3013310014,B9,B,BK,69395,-73.94702073690596,40.66230617401714
3088160075,B9,B,BK,107019,-73.93798213907061,40.604774852225574
3074280028,B9,B,BK,49880,-73.93403583463832,40.59313659847608
3068900061,B9,B,BK,42816,-73.99447894941775,40.5947329566532
3068690016,B9,B,BK,28791,-73.98676916369637,40.595700581581816
3070360017,B9,B,BK,54057,-74.01213253048836,40.57693668434891
3080330057,B9,B,BK,89762,-73.90927444648852,40.6338704865993
3070960051,B9,B,BK,31408,-73.98108380985323,40.59655226988302
3070960059,B9,B,BK,24273,-73.98115961457113,40.59696250717993
3070960061,B9,B,BK,23257,-73.9811819100764,40.597069525605214
3071210047,B9,B,BK,51280,-73.97682982744824,40.59483105687639
3071210060,B9,B,BK,47417,-73.97694576407562,40.595504381135456
3071450041,B9,B,BK,58588,-73.975808693307,40.59328820791189
3071450042,B9,B,BK,58764,-73.975808693307,40.5932302395982
3026250059,B9,B,BK,62037,-73.94813997127036,40.72837221522499
3064240006,B9,B,BK,324402,-74.01639543109546,40.60763313600083
3010970022,B9,B,BK,219529,-73.97946515617082,40.66392928680059
3080250066,B9,B,BK,105290,-73.90560460632155,40.63837417866329
3008000068,B9,B,BK,115332,-74.01062089523124,40.643738477230585
3006650069,B9,B,BK,114371,-73.99954002911343,40.65802097790477
3082090007,B9,B,BK,112513,-73.89568310647763,40.644358292277005
3082090008,B9,B,BK,112316,-73.89573661569027,40.644322619468575
3082090009,B9,B,BK,112033,-73.89579458400397,40.64428694666016
3082090010,B9,B,BK,111713,-73.89586147051976,40.644242355649624
3073060060,B9,B,BK,42196,-73.94500968233085,40.603080393825266
3064620139,B9,B,BK,97176,-74.01014823051959,40.60269245203362
3082340011,B9,B,BK,131152,-73.89105455958415,40.644911220807636
3082490015,B9,B,BK,127381,-73.89102780497781,40.64233386039874
3087980024,B9,B,BK,52981,-73.93667562246196,40.58652821071487
3074280070,B9,B,BK,62088,-73.93454417215841,40.59391248205938
3074280071,B9,B,BK,63552,-73.93455754946157,40.59396599127203
3074280072,B9,B,BK,65076,-73.93456646766367,40.594032877787825
3081130051,B9,B,BK,64961,-73.9115575062279,40.65181390923837
3074760058,B9,B,BK,57231,-73.93827643974014,40.58825388282255
3082960065,B9,B,BK,194966,-73.89298535034031,40.63274679313383
3075800023,B9,B,BK,82306,-73.94324387831368,40.63065101563872
3047100047,B9,B,BK,42863,-73.91987818879363,40.65230441035426
3015340029,B9,B,BK,130072,-73.908980145819,40.6803075649699
3080150071,B9,B,BK,76715,-73.9131092733945,40.633839272891926
3011030024,B9,B,BK,197179,-73.98077613188053,40.662025250650764
3080290044,B9,B,BK,97124,-73.91184288869532,40.63265315201171
3080290045,B9,B,BK,96593,-73.91187856150374,40.63260410190012
3008990014,B9,B,BK,130099,-73.99360050651025,40.66026390573464
3080320021,B9,B,BK,108107,-73.91014843029501,40.63312135762233
3080320022,B9,B,BK,106773,-73.9101974804066,40.63316594863287
3080320025,B9,B,BK,102764,-73.91033571253925,40.63329080346235
3080320035,B9,B,BK,88241,-73.91077716354356,40.633687663456115
3080320038,B9,B,BK,86192,-73.91106254601095,40.633799140982454
3080630026,B9,B,BK,91761,-73.90386109780967,40.631881727529475
3080630020,B9,B,BK,92417,-73.90358017444328,40.631627558769424
3080660009,B9,B,BK,108963,-73.90094930482175,40.632666529314875
3080760058,B9,B,BK,111772,-73.90117671897548,40.630659933840825
3080760061,B9,B,BK,108011,-73.90131495110813,40.63078478867033
3080760062,B9,B,BK,107758,-73.90136400121972,40.630829379680854
3080810030,B9,B,BK,254877,-73.89965616551623,40.62854631994149
3080810031,B9,B,BK,259231,-73.89961157450571,40.62850618803201
3080810035,B9,B,BK,278944,-73.89940645585725,40.62832336488883
3080840007,B9,B,BK,192914,-73.89844774913077,40.63070452485136
3015530039,B9,B,BK,99488,-73.90699584585022,40.67754292231676
3058930049,B9,B,BK,118419,-74.01933397868969,40.63114597585565
3012770030,B9,B,BK,120783,-73.94602635737104,40.66843743796563
3083040011,B9,B,BK,243243,-73.8868451681897,40.636287319370275
3065620035,B9,B,BK,41236,-73.97480093646892,40.61054046988768
3012770031,B9,B,BK,120956,-73.9459550117542,40.668432978864566
3040120017,B9,B,BK,141761,-73.88780387491619,40.672785061492725
3066040014,B9,B,BK,31462,-73.97658011778924,40.610446828765554
3048910027,B9,B,BK,186086,-73.94204883923136,40.64995446409908
3025400051,B9,B,BK,97946,-73.95534587857271,40.7317522138235
3040560012,B9,B,BK,146787,-73.87697717755842,40.67139382196406
3023140020,B9,B,BK,76019,-73.95311632804601,40.71653330192808
3026990001,B9,B,BK,138836,-73.94775648857976,40.72177274566589
3007990032,B9,B,BK,114220,-74.01167324307985,40.64473285676551
3064380013,B9,B,BK,83563,-74.00536807419029,40.60204142327981
3007140063,B9,B,BK,118856,-74.00605477575253,40.65101573014981
3008380024,B9,B,BK,86357,-74.01723820119456,40.643533358582125
3063960062,B9,B,BK,69422,-74.01028646265223,40.607601922293455
3064600030,B9,B,BK,198921,-74.01514688280051,40.6056042450215
3006280052,B9,B,BK,97065,-73.99175889777517,40.66426817848065
3085420031,B9,B,BK,39013,-73.92449781748499,40.61058506089821
3010960017,B9,B,BK,155341,-73.98198454826601,40.665146621388175
3004150032,B9,B,BK,145361,-73.99116137823403,40.682777906953504
3026220005,B9,B,BK,83459,-73.95040519460551,40.7276052498438
3008490021,B9,B,BK,80078,-74.01138340151138,40.63908763483183
3068790058,B9,B,BK,24777,-73.98907005983993,40.59530818068911
3068810070,B9,B,BK,32169,-73.98800879378922,40.59408192789941
3026820057,B9,B,BK,147226,-73.94859479957782,40.723997837091545
3070210031,B9,B,BK,25659,-73.98420963969168,40.57765905871957
3026190037,B9,B,BK,104961,-73.95251880850485,40.72546934043919
3027810015,B9,B,BK,110603,-73.94647672657743,40.71192705053988
3005130042,B9,B,BK,91585,-74.00475717734597,40.679116984988624
3061670045,B9,B,BK,34955,-74.00296461872249,40.62159904050022
3040660029,B9,B,BK,152128,-73.88159234714874,40.66896807099097
3008420015,B9,B,BK,73123,-74.00899332334674,40.63855254270543
3082970065,B9,B,BK,188093,-73.89222730316119,40.63315257132971
3081980030,B9,B,BK,108237,-73.90514531891304,40.63988135481935
3008480058,B9,B,BK,90875,-74.01364416574548,40.64009539166992
